order_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
401514,0,11,6,12,13.0
2022950,2,17,6,17,6.0
302333,0,4,0,12,11.0
1942155,0,3,5,9,30.0
1008179,0,20,0,8,6.0
355086,0,2,6,11,13.0
3181916,2,9,0,8,25.0
3375089,0,13,2,9,30.0
3257739,0,27,0,18,0.0
3310578,0,76,0,13,3.0
2487921,0,89,4,17,2.0
1228822,0,7,2,8,11.0
2781420,0,10,0,13,8.0
1652388,0,11,1,18,8.0
2065634,0,14,0,12,12.0
957527,0,8,1,19,30.0
533275,0,1,1,16,-10.0
323507,0,10,6,15,7.0
3034882,0,3,3,14,18.0
3233086,2,8,0,7,30.0
1756275,0,1,2,18,-10.0
355622,0,8,1,10,7.0
779775,0,21,0,19,6.0
1968468,0,8,4,11,10.0
628449,0,21,1,10,14.0
3047742,0,1,0,13,-10.0
211736,0,8,3,13,15.0
2080615,0,6,6,17,8.0
263795,0,10,5,18,6.0
2707183,0,29,5,10,5.0
2750118,0,13,0,16,7.0
2072446,0,42,4,7,3.0
3155268,0,43,5,8,1.0
1067486,0,56,5,9,4.0
2613371,0,73,6,8,0.0
1141973,0,3,1,8,20.0
1991193,0,2,4,11,6.0
1763548,0,6,1,15,9.0
606683,0,37,2,14,8.0
1874846,1,55,2,11,6.0
1338825,2,18,1,18,29.0
43599,0,1,6,10,-10.0
608063,0,13,1,11,4.0
940381,0,16,0,10,8.0
2296930,0,17,5,11,5.0
2272510,0,2,2,18,30.0
2599109,0,3,0,13,7.0
2613661,0,4,0,9,8.0
69848,0,3,3,17,14.0
2189684,0,3,0,14,2.0
398340,0,6,5,16,18.0
2203102,0,1,0,14,-10.0
915190,0,1,3,18,-10.0
2598271,0,1,3,11,-10.0
3061200,0,6,6,15,13.0
478642,0,12,1,18,9.0
84942,0,13,1,14,14.0
537133,0,12,0,14,9.0
675402,0,16,3,21,14.0
1132986,0,35,2,22,14.0
1880072,0,4,5,18,24.0
2174507,0,7,5,10,11.0
3296251,0,7,1,10,3.0
1460087,0,6,5,9,7.0
755469,0,54,4,11,3.0
920134,0,13,4,11,5.0
610219,0,3,2,11,11.0
689748,0,4,1,17,7.0
1470207,0,3,0,10,20.0
1100919,0,41,2,10,1.0
1494865,0,93,3,9,2.0
1626107,0,7,5,12,8.0
1247348,0,6,1,14,17.0
1346412,0,9,3,8,9.0
329682,0,25,3,12,8.0
973057,0,31,1,8,7.0
424382,0,20,3,10,9.0
503983,0,12,0,9,7.0
1954348,0,31,6,9,3.0
2966109,0,2,0,13,8.0
1443682,0,3,2,7,5.0
1212525,0,5,2,10,6.0
1184292,0,3,1,13,3.0
2132395,0,5,1,13,12.0
243433,0,9,2,9,8.0
2777953,0,8,0,10,7.0
1066841,0,25,2,15,14.0
916543,0,32,4,13,6.0
754878,0,39,2,13,6.0
357477,0,40,4,16,2.0
1390415,0,7,2,11,15.0
2607617,0,10,0,21,23.0
1454362,0,4,6,9,8.0
2264231,0,16,4,20,10.0
2845899,0,15,4,11,24.0
1520963,0,7,0,10,3.0
2817855,0,5,2,17,23.0
2248111,0,9,5,13,3.0
1138909,0,10,6,13,1.0
491974,0,6,0,12,18.0
2167513,0,4,0,8,22.0
1210209,0,12,6,17,6.0
3051502,0,19,3,10,11.0
2726026,0,24,2,7,8.0
118060,0,50,6,14,12.0
1901950,0,52,0,20,10.0
1348213,0,2,5,11,30.0
2898238,0,2,0,14,23.0
2034356,0,18,2,8,4.0
1473981,0,37,3,9,2.0
763608,0,45,4,18,4.0
1304884,0,48,4,14,1.0
308390,0,75,5,14,2.0
3231454,0,76,6,13,1.0
1496398,0,14,1,11,4.0
3360537,2,48,0,21,13.0
556787,0,10,2,20,6.0
1761768,0,14,5,21,2.0
336720,0,4,2,9,11.0
133633,0,23,0,9,6.0
861180,0,3,0,9,6.0
3073028,2,4,0,12,8.0
1464131,0,3,3,8,4.0
1823393,0,7,6,18,1.0
208235,0,2,2,22,30.0
1744523,0,4,5,15,2.0
1508447,0,7,5,10,7.0
1415143,0,15,5,10,3.0
2691030,0,19,4,16,3.0
499482,0,1,5,12,-10.0
1969271,0,6,5,16,10.0
2474058,0,3,5,11,11.0
3058802,0,1,4,15,-10.0
1322738,0,6,2,17,4.0
693898,0,43,4,17,4.0
1216825,1,60,6,16,1.0
3060410,0,7,1,9,30.0
147313,0,2,2,20,14.0
1289549,0,7,3,10,30.0
715032,0,1,4,17,-10.0
3299172,0,15,0,15,7.0
996072,0,17,5,15,11.0
2135714,0,20,5,17,4.0
2051836,0,1,6,9,-10.0
3273652,0,10,2,13,30.0
533219,0,22,1,14,17.0
181788,2,4,4,18,30.0
1477930,0,1,1,12,-10.0
1786460,0,8,0,17,30.0
1246331,0,11,4,18,14.0
2318641,0,18,5,12,5.0
2921828,0,1,1,14,-10.0
247598,0,4,5,18,0.0
1112172,0,7,6,16,8.0
2082094,0,8,4,11,12.0
1403307,0,11,4,14,18.0
497941,0,9,1,14,19.0
1564610,0,22,4,13,11.0
3303123,0,5,6,17,30.0
463402,2,26,4,9,30.0
1161783,0,1,0,13,-10.0
574541,0,9,5,11,4.0
745915,0,1,6,10,-10.0
2423396,0,16,6,13,8.0
2095700,0,6,6,19,10.0
2864077,0,23,1,22,5.0
1128067,0,34,6,11,14.0
528586,0,36,0,8,7.0
962199,0,43,2,19,4.0
2769494,2,8,0,15,30.0
1088059,0,5,3,18,30.0
1471440,2,9,2,8,17.0
2193928,0,8,4,11,11.0
319637,0,21,5,13,6.0
3330618,0,24,5,13,1.0
3131955,0,37,0,12,2.0
2483708,0,52,3,17,4.0
1883069,0,58,1,16,1.0
1130382,0,60,3,17,4.0
1756312,0,62,6,13,12.0
2586797,0,84,6,12,4.0
1434249,0,2,0,14,30.0
3028195,0,4,1,10,4.0
483442,0,3,3,17,11.0
2077389,0,17,2,9,6.0
3235977,0,4,1,16,7.0
2001346,0,9,3,10,3.0
3048035,0,2,6,15,13.0
2351925,0,14,1,15,1.0
2543601,0,17,5,14,2.0
1563092,0,18,0,15,2.0
1455447,0,9,4,11,10.0
1077504,0,18,4,13,10.0
1381763,0,38,0,11,3.0
821877,0,77,6,23,8.0
461662,0,96,3,11,19.0
742610,0,1,6,10,-10.0
2476893,0,3,5,8,20.0
2785065,0,4,3,10,12.0
2567630,0,9,5,8,13.0
134644,0,18,1,21,7.0
1585436,0,22,1,10,7.0
2510377,0,5,6,10,7.0
838140,0,4,0,9,15.0
1500539,0,8,6,13,29.0
2007680,0,10,6,13,8.0
1023237,0,10,6,10,7.0
2881767,0,4,1,5,6.0
1308050,0,19,5,17,4.0
1242832,0,13,0,9,9.0
608315,0,27,5,20,4.0
2188271,0,28,2,10,9.0
1585724,0,13,3,12,6.0
3418593,0,18,4,19,0.0
2293163,0,20,4,12,3.0
99709,0,23,0,16,7.0
503824,0,43,2,16,6.0
2225130,0,47,1,16,7.0
3254857,0,59,0,22,3.0
1379945,0,62,3,13,24.0
3135171,0,2,0,16,30.0
769346,2,7,4,13,30.0
3081651,0,8,1,9,30.0
3162375,0,10,5,14,5.0
2713239,0,12,5,19,4.0
931875,0,3,0,12,17.0
1216973,0,1,2,13,-10.0
1691457,0,9,3,12,14.0
1838149,0,3,3,12,5.0
2106239,0,14,5,13,1.0
2302794,0,9,1,18,16.0
3245584,0,22,0,18,6.0
1306085,0,33,5,20,8.0
1306793,0,6,3,8,12.0
2051448,0,11,6,21,30.0
2601284,1,5,1,9,5.0
3384472,0,12,2,11,9.0
1693071,0,22,0,22,7.0
1515115,0,32,0,13,14.0
3241532,0,4,3,9,29.0
1598064,0,9,0,12,11.0
2069147,0,13,3,19,20.0
2638728,0,1,0,17,-10.0
2109080,0,7,4,9,22.0
1398814,0,7,4,16,10.0
206433,0,9,4,11,10.0
3366013,0,9,0,11,24.0
154551,0,18,3,9,6.0
1955033,0,44,6,22,4.0
531402,0,4,2,8,30.0
3321930,0,5,1,22,30.0
538997,0,6,2,20,22.0
588123,2,17,4,21,5.0
803070,0,2,2,20,2.0
1557735,0,21,2,18,30.0
3420559,0,25,3,11,10.0
2651283,0,40,4,18,9.0
1857871,0,41,0,15,3.0
1624272,0,2,6,14,30.0
986973,0,25,3,15,8.0
2404011,0,2,0,20,23.0
2304969,0,2,1,19,30.0
2073060,0,1,4,13,-10.0
1962963,0,6,6,12,23.0
2408542,0,5,2,10,8.0
504013,0,1,4,7,-10.0
35081,0,8,6,19,6.0
2571017,0,6,3,9,10.0
109798,1,20,2,14,5.0
2241806,0,10,0,7,30.0
434914,0,16,4,15,6.0
466409,0,11,4,16,4.0
737001,0,17,6,15,6.0
2171623,0,19,6,9,7.0
1339580,0,2,6,16,1.0
703422,0,10,6,13,7.0
270256,0,3,0,18,2.0
2442167,0,21,2,15,8.0
1487778,0,1,1,18,-10.0
2907818,1,15,4,9,30.0
1051413,0,7,1,13,3.0
232143,0,24,1,13,5.0
2877126,0,38,6,15,3.0
2927700,0,42,5,9,9.0
1037444,0,59,3,7,4.0
1313050,0,68,1,13,4.0
2434404,0,79,2,9,4.0
1235659,0,4,0,11,19.0
269810,0,8,2,11,30.0
3091193,0,14,0,17,6.0
536301,0,17,5,11,8.0
1481472,2,6,1,15,30.0
138343,0,2,2,19,17.0
2510203,0,11,1,21,13.0
3347037,0,12,0,14,13.0
2843880,0,10,1,17,17.0
1284311,0,17,5,19,7.0
1777640,0,5,1,8,18.0
1417529,0,4,2,14,6.0
1918864,1,5,6,20,11.0
243223,2,4,5,11,4.0
2373282,0,9,6,11,5.0
3134273,0,1,0,12,-10.0
1137311,0,5,2,10,2.0
3362245,0,28,3,14,0.0
2404760,0,47,3,8,2.0
660605,1,66,5,9,1.0
1691069,0,1,0,10,-10.0
1992830,0,6,0,9,4.0
1610540,0,3,5,12,9.0
3110443,0,9,6,11,30.0
2642373,0,5,1,9,30.0
617521,0,17,1,8,7.0
2333671,0,14,5,15,11.0
2205891,0,5,0,8,21.0
442822,0,13,0,13,2.0
1881237,2,14,0,3,7.0
1157705,0,12,4,19,27.0
1668579,0,5,5,14,30.0
2613572,0,10,3,13,2.0
2736113,0,15,1,15,30.0
2386463,2,5,5,10,2.0
2610116,0,2,1,8,30.0
2894458,0,10,4,23,25.0
932773,2,25,5,10,2.0
3376297,0,37,4,13,3.0
3331498,0,40,1,13,4.0
189245,0,44,1,16,0.0
3413435,0,59,3,14,0.0
1814037,0,68,3,14,0.0
542756,0,6,3,14,30.0
673377,0,14,1,8,6.0
480262,0,3,0,17,25.0
1909846,0,26,6,9,6.0
2890423,0,4,3,9,8.0
2538967,0,4,3,20,14.0
354870,0,6,4,10,15.0
1889023,0,5,5,14,7.0
560529,0,9,3,14,7.0
372280,0,24,2,13,1.0
2842154,0,10,0,19,20.0
1279680,0,31,5,16,5.0
2289768,0,20,5,19,30.0
3241548,0,6,2,18,30.0
3235275,0,41,5,17,3.0
3040731,0,8,3,9,30.0
2152856,0,7,6,15,0.0
3029686,0,11,0,9,1.0
3348555,0,36,5,7,3.0
691221,0,38,6,20,6.0
3257136,0,51,0,7,7.0
461838,0,3,6,12,27.0
987961,0,4,4,8,4.0
2257232,0,8,0,1,30.0
363363,2,5,1,21,19.0
683064,0,3,1,9,20.0
794295,0,5,1,11,17.0
1602631,0,2,0,17,30.0
1225756,2,6,0,0,7.0
2196645,0,35,0,16,29.0
2596452,0,46,0,9,9.0
2338175,0,14,1,14,3.0
649839,0,22,1,10,14.0
2590622,0,39,6,16,6.0
685848,0,49,5,9,6.0
636304,0,57,1,8,5.0
2420278,0,67,2,10,10.0
2516130,2,15,2,11,21.0
3188186,0,1,5,13,-10.0
2900263,1,5,3,14,30.0
2600251,0,18,3,14,12.0
959065,0,29,2,10,2.0
2284426,0,8,5,11,29.0
1704334,0,14,4,13,27.0
1431709,0,17,3,21,7.0
2757074,0,2,6,11,30.0
2511264,0,40,5,15,4.0
2388317,0,2,0,11,8.0
1020043,0,6,6,17,26.0
2665968,0,11,5,20,7.0
2856482,0,1,4,22,-10.0
2798274,0,14,0,12,8.0
1527941,0,26,6,14,17.0
2345186,0,6,1,19,22.0
941719,0,16,5,15,6.0
3138915,0,21,4,14,15.0
756846,0,13,6,20,12.0
3270353,0,2,0,8,6.0
824102,0,2,0,14,14.0
1933483,0,6,1,11,10.0
1383405,2,45,1,9,14.0
1492253,0,5,0,13,15.0
1769295,0,3,0,23,7.0
303490,0,8,0,13,30.0
2878417,1,6,0,13,20.0
381477,0,2,6,14,4.0
3368084,0,21,6,10,6.0
1032802,0,32,6,8,12.0
146277,0,10,0,14,2.0
893452,0,34,6,13,7.0
1138420,0,5,2,20,1.0
3105770,0,31,6,10,10.0
2120345,0,33,5,10,4.0
1430624,0,36,5,10,5.0
2228474,0,26,5,15,13.0
1299376,0,1,2,16,-10.0
1795310,0,13,2,3,4.0
2049420,0,15,6,17,3.0
1757646,0,6,0,3,30.0
3240258,0,20,6,14,7.0
2362481,0,22,5,14,6.0
1976421,2,6,6,17,30.0
1845307,0,7,0,23,28.0
1143807,0,9,6,19,4.0
1317115,0,11,0,15,9.0
1189660,0,17,4,18,6.0
1598103,0,20,4,17,14.0
682938,0,34,3,14,17.0
2581557,2,5,1,8,18.0
2913140,0,23,6,13,7.0
539914,0,3,3,16,3.0
3350386,0,6,6,12,7.0
2812515,0,4,1,12,16.0
1061575,0,30,2,22,19.0
2432088,0,1,0,16,-10.0
1218292,0,1,0,17,-10.0
1112498,0,14,2,14,27.0
1579872,2,16,6,14,29.0
1224081,0,10,3,16,9.0
841367,0,9,0,9,30.0
638784,0,3,4,19,10.0
2573559,0,15,6,12,19.0
1596185,1,17,2,18,19.0
249604,1,5,5,16,30.0
2350083,0,3,3,22,30.0
1730707,0,2,4,13,30.0
205648,0,7,6,12,6.0
1963982,0,10,6,10,14.0
3173226,0,7,1,12,6.0
915541,2,44,6,16,12.0
2443088,2,7,5,14,16.0
2959698,0,3,1,11,4.0
3186932,0,14,1,14,4.0
2026483,0,18,6,16,6.0
1752723,0,3,2,16,13.0
1287013,0,7,2,10,28.0
445214,0,7,5,9,30.0
440463,0,1,4,19,-10.0
2448241,0,6,5,16,25.0
188196,0,6,1,16,30.0
3276977,0,6,6,15,2.0
835230,0,17,6,15,6.0
1428173,0,40,0,8,7.0
2688812,0,53,4,9,6.0
1168826,0,55,6,14,4.0
2379764,0,63,0,10,4.0
1648034,0,69,2,12,6.0
1637063,0,2,1,14,12.0
3401771,0,11,3,12,25.0
380417,0,4,1,18,11.0
313572,2,7,1,18,30.0
1388379,0,4,2,19,15.0
1091391,0,2,6,10,21.0
2348203,0,7,6,17,12.0
1252940,0,11,6,23,6.0
2427449,0,12,5,5,6.0
661058,0,37,1,23,6.0
1054683,2,5,0,14,6.0
2368222,0,1,1,15,-10.0
572022,0,12,1,14,25.0
324476,0,1,3,13,-10.0
1793964,0,15,1,17,30.0
1900328,0,18,0,17,3.0
1991494,2,20,6,9,4.0
2824249,0,10,1,14,6.0
2501291,0,3,3,17,30.0
1795061,0,3,3,11,14.0
1456255,2,27,0,22,5.0
777105,0,10,4,10,7.0
2401789,0,8,0,22,25.0
2425025,0,22,5,9,16.0
2560414,0,27,4,12,9.0
65130,0,2,6,9,30.0
436948,0,5,1,12,8.0
1168646,0,18,2,14,20.0
108057,0,6,5,19,12.0
3258865,0,10,0,11,12.0
2548144,0,1,6,20,-10.0
2758049,0,10,6,13,11.0
2519908,0,33,2,16,11.0
2642317,0,34,1,9,30.0
2048937,0,38,2,7,13.0
1492950,0,48,1,8,5.0
1639509,0,53,3,7,1.0
773669,0,2,3,17,11.0
1756990,2,5,6,9,4.0
2959060,0,3,1,15,30.0
295541,0,20,1,14,8.0
3216503,0,7,0,9,8.0
671218,0,31,1,10,5.0
2074597,0,32,3,10,2.0
659289,0,10,0,18,6.0
2594345,0,41,6,9,9.0
2878774,0,1,4,19,-10.0
3110390,0,35,3,16,7.0
325400,0,45,4,16,8.0
3147495,0,16,4,18,2.0
446246,0,7,0,16,7.0
1746778,0,8,2,9,10.0
1824123,0,20,2,17,3.0
3175200,0,10,3,15,6.0
499629,0,24,2,16,4.0
1179085,0,32,0,19,4.0
2060619,0,53,4,22,2.0
3328533,0,14,0,14,6.0
1821207,0,18,2,22,3.0
3156338,0,22,2,19,0.0
197120,0,28,4,18,30.0
1234511,0,23,2,12,5.0
2616307,0,29,4,11,21.0
1794727,0,32,3,16,0.0
985059,0,3,0,0,8.0
859061,0,10,0,13,7.0
2505192,0,17,0,15,6.0
2099127,0,25,0,16,13.0
1904695,0,1,6,17,-10.0
1039376,0,14,5,7,19.0
234800,0,4,0,13,8.0
1250243,0,4,3,8,30.0
3307379,0,6,1,15,7.0
395215,0,21,3,17,11.0
939037,0,23,2,20,1.0
3129546,0,28,0,13,20.0
2404129,0,29,3,14,10.0
3069349,0,34,5,14,5.0
1985889,0,39,0,23,7.0
2136752,0,16,3,17,10.0
188766,0,23,2,8,14.0
3279576,0,1,6,12,-10.0
493899,2,6,0,9,19.0
686009,0,19,0,0,14.0
2052555,0,16,0,14,11.0
925842,0,2,2,18,2.0
2500919,0,17,6,14,4.0
2614,0,32,1,11,3.0
2109012,0,1,5,10,-10.0
1273183,0,19,2,12,6.0
2070598,0,21,5,17,13.0
3065443,0,27,5,21,3.0
296554,0,30,5,10,5.0
3013210,0,36,4,10,5.0
3045058,0,13,4,12,6.0
618956,2,30,5,8,4.0
1886146,0,5,6,12,21.0
2106744,0,3,1,7,11.0
2648963,0,11,0,10,11.0
756438,0,3,1,19,5.0
1092142,0,26,2,14,1.0
2105906,0,27,2,16,0.0
2802877,0,35,5,10,3.0
755156,0,41,2,9,1.0
951569,0,79,4,9,27.0
929394,0,81,2,9,1.0
3383572,0,88,2,10,9.0
2902549,0,90,3,14,5.0
334436,0,17,3,7,12.0
984991,0,29,5,13,4.0
659287,0,3,3,18,11.0
2522389,0,4,4,13,29.0
735636,0,20,4,18,5.0
2871230,0,21,2,18,5.0
2459997,0,24,2,18,5.0
246053,0,33,4,17,14.0
1233333,0,37,6,18,15.0
3329272,0,27,0,14,6.0
2935059,0,1,0,18,-10.0
206141,0,9,3,17,10.0
1292576,0,19,0,10,7.0
1854212,0,27,0,13,5.0
1229924,0,28,6,16,6.0
2249181,2,11,1,9,30.0
1211000,0,19,4,14,9.0
2190680,0,6,0,17,19.0
3085536,0,9,4,12,18.0
515896,0,5,4,15,25.0
3168290,0,4,3,11,9.0
1946773,0,15,3,18,4.0
604329,0,28,2,14,6.0
2196996,0,75,3,9,5.0
2671938,0,76,0,17,4.0
2696426,0,1,6,13,-10.0
1079087,1,5,3,16,13.0
476592,0,1,2,12,-10.0
574691,0,4,2,10,7.0
2971855,0,18,0,0,30.0
3288997,0,3,3,17,9.0
2700204,0,3,4,12,6.0
1330538,0,7,5,8,7.0
2378974,0,3,6,15,7.0
2997855,0,5,2,12,1.0
2398273,0,2,0,18,30.0
819113,0,9,6,21,14.0
1280423,0,10,1,17,16.0
80107,0,1,1,10,-10.0
1941246,0,9,1,17,5.0
1594510,0,2,5,8,13.0
1719301,0,24,2,16,12.0
2143264,0,8,4,12,17.0
2713269,0,10,3,17,19.0
887005,0,14,2,15,13.0
2936447,0,6,2,10,7.0
222661,0,26,6,14,1.0
1552161,0,1,3,13,-10.0
587052,0,3,0,15,16.0
1397540,0,6,6,10,4.0
1735671,0,26,0,17,23.0
3111550,0,17,6,17,6.0
2747912,0,2,4,9,14.0
2347800,0,6,4,14,16.0
3032187,0,5,4,14,16.0
1065389,0,8,1,14,20.0
3363717,0,7,5,14,12.0
519252,0,8,6,20,8.0
2191318,0,3,5,13,12.0
2163995,0,31,0,12,18.0
715911,0,2,1,15,7.0
2467353,0,12,3,19,30.0
526761,0,15,2,10,4.0
934810,0,2,6,14,7.0
2829772,0,1,5,12,-10.0
2693376,0,6,5,13,22.0
648575,0,11,5,9,24.0
3266578,0,28,3,15,15.0
2890205,0,5,1,15,11.0
1006245,1,16,0,11,20.0
590896,0,1,0,18,-10.0
3365495,0,7,5,19,28.0
841461,0,6,0,15,8.0
1811025,0,8,1,18,30.0
2870844,2,4,2,19,17.0
199820,2,4,6,0,30.0
1501669,0,1,0,11,-10.0
2008978,0,15,4,17,4.0
2682650,0,6,0,19,6.0
2334699,0,15,5,11,1.0
420811,0,32,3,11,15.0
398126,0,5,0,14,9.0
3363191,0,8,5,20,6.0
86058,0,4,6,11,15.0
2622431,0,10,4,11,30.0
3271884,0,4,4,16,5.0
2749007,1,20,4,19,6.0
2677241,0,6,1,15,23.0
3057501,0,2,4,12,29.0
718697,0,1,1,11,-10.0
1923409,0,7,1,20,5.0
139724,0,1,5,10,-10.0
936428,0,15,1,16,15.0
1577227,0,34,4,9,6.0
2292580,0,7,1,7,29.0
426843,0,15,1,12,13.0
2446174,0,16,1,12,21.0
1327076,0,1,2,10,-10.0
3021932,0,7,1,15,19.0
1968568,0,11,4,21,5.0
3115891,0,1,0,14,-10.0
165800,0,5,6,16,21.0
1769445,0,10,0,13,30.0
2617579,0,4,5,22,25.0
2056031,0,3,2,13,5.0
1510935,2,16,6,11,7.0
3220606,0,7,5,19,0.0
158206,0,17,2,15,2.0
2945707,0,20,4,10,2.0
1746964,0,29,0,12,1.0
1229302,0,84,5,10,2.0
1756188,0,91,6,10,2.0
1987525,0,3,6,14,13.0
2362699,0,32,2,16,6.0
3304545,0,3,2,16,12.0
1030583,0,46,5,12,1.0
1754708,0,51,4,14,4.0
2313381,0,54,4,15,7.0
266715,2,59,1,20,3.0
2856152,0,4,5,15,5.0
2686841,0,7,0,11,7.0
39825,0,5,2,15,3.0
1459452,0,9,4,9,4.0
256877,0,2,1,22,7.0
863016,0,3,4,16,6.0
3245834,0,19,0,18,6.0
2914898,0,4,6,15,5.0
901635,0,16,5,12,2.0
156391,1,7,2,10,14.0
2601700,0,1,4,20,-10.0
2637714,0,14,0,13,13.0
364597,0,15,1,13,22.0
2590990,0,13,1,9,19.0
2335326,0,10,0,10,6.0
3316209,0,15,4,12,9.0
1646797,0,4,6,21,3.0
3138250,0,7,6,21,3.0
3180934,0,4,5,10,3.0
1100733,0,3,0,0,7.0
1554557,0,5,0,0,7.0
838305,0,13,0,15,7.0
590817,0,7,2,23,6.0
427301,0,2,1,8,11.0
2911697,0,17,1,19,30.0
2125676,0,12,2,9,30.0
1763031,0,2,0,10,6.0
2105605,0,7,0,18,10.0
748811,0,13,3,16,4.0
2135556,0,3,6,8,9.0
554217,0,7,4,18,5.0
3317550,0,9,5,20,7.0
2482568,0,18,2,15,4.0
1242953,0,2,2,15,14.0
1548692,0,27,2,14,6.0
2945688,0,9,0,14,7.0
371565,0,11,3,15,10.0
3065693,0,15,3,17,10.0
3292826,0,16,6,11,10.0
62624,0,7,2,13,3.0
1557023,0,9,2,11,5.0
137944,0,40,2,10,14.0
2754278,0,41,5,10,3.0
94631,0,43,2,10,2.0
2121395,0,46,1,10,8.0
2508876,0,48,2,18,5.0
193405,0,21,1,10,5.0
3104316,0,30,1,9,3.0
2839460,0,1,4,12,-10.0
1434246,0,10,6,20,7.0
469332,0,12,1,17,30.0
1760118,0,10,2,9,14.0
1734375,0,9,1,21,8.0
2275716,0,10,2,12,8.0
1497428,0,24,0,11,8.0
847506,0,3,3,19,8.0
2040660,0,11,2,12,0.0
48913,0,8,3,12,10.0
3177528,0,10,5,6,12.0
2988140,0,3,4,19,28.0
2865115,0,7,0,11,0.0
281226,0,3,1,10,30.0
371441,0,10,3,20,23.0
3239751,0,2,1,16,10.0
2893032,0,13,3,10,5.0
1465300,0,40,1,11,5.0
2573028,0,12,5,18,9.0
2340019,0,10,3,13,23.0
3133765,0,11,3,18,7.0
92773,0,5,4,16,11.0
797970,0,15,4,8,26.0
2088032,0,4,4,13,5.0
3390393,0,10,2,15,7.0
1589859,0,29,0,9,7.0
286035,0,20,3,12,1.0
2397841,0,9,3,16,10.0
2241310,0,30,2,13,14.0
1149718,0,40,5,16,10.0
2812167,0,44,2,10,4.0
1124365,0,56,3,11,7.0
2017761,0,6,2,16,8.0
2574768,0,18,6,13,6.0
2290606,0,1,5,15,-10.0
2902910,0,5,4,16,14.0
1822880,0,9,4,13,9.0
315152,0,13,4,13,10.0
2340353,0,24,1,15,30.0
2248358,0,1,5,19,-10.0
1461927,0,6,0,18,15.0
499698,2,11,5,13,30.0
884787,0,5,5,16,3.0
862698,0,8,5,11,3.0
2945555,0,23,2,14,13.0
2648136,0,28,2,10,6.0
3037028,0,2,6,19,19.0
1951455,0,41,2,16,7.0
1375631,0,4,5,9,4.0
1798006,0,16,6,8,13.0
105790,0,29,4,20,4.0
770167,0,32,4,18,30.0
1156072,0,1,1,17,-10.0
2932461,0,5,2,9,7.0
1316249,0,2,1,16,16.0
1093368,0,6,3,16,4.0
2658874,0,1,6,10,-10.0
1266367,0,4,5,14,6.0
2707938,0,3,2,16,3.0
3022344,0,5,5,9,30.0
795334,0,23,1,7,15.0
1439857,1,35,0,1,8.0
3190300,0,1,0,21,-10.0
3381509,0,16,1,6,12.0
1781032,0,20,3,15,5.0
3013313,0,6,5,10,16.0
678408,0,5,3,18,2.0
197521,0,7,0,17,20.0
1097712,0,10,0,13,11.0
46209,0,15,4,16,7.0
1134243,0,16,0,14,3.0
2364127,0,30,5,15,4.0
457161,0,8,3,11,10.0
2810163,0,29,0,10,23.0
399347,0,7,0,13,30.0
564272,0,8,2,21,4.0
2544871,0,13,3,14,30.0
3269874,0,47,3,10,1.0
498761,0,7,0,17,6.0
2906832,0,23,3,16,5.0
2324378,0,42,5,18,0.0
1989899,0,10,5,19,0.0
1238567,0,13,0,13,3.0
12824,0,26,3,17,6.0
2054067,0,2,3,10,8.0
2118245,0,16,3,10,20.0
278810,0,6,6,19,22.0
842145,0,9,0,14,7.0
2824531,0,4,4,14,5.0
327573,0,1,0,12,-10.0
2846112,0,2,6,11,30.0
3293602,0,5,6,11,2.0
1318422,0,3,2,13,12.0
461510,0,1,0,16,-10.0
1509295,0,2,5,10,5.0
956340,0,2,4,15,11.0
3003134,0,2,0,12,5.0
1847630,0,4,5,12,18.0
425404,0,1,0,10,-10.0
1601581,0,4,1,18,30.0
2104554,0,5,1,15,17.0
1830943,0,20,1,14,9.0
2563162,0,3,2,17,2.0
2055082,0,39,1,10,3.0
1716114,0,55,1,19,5.0
2978312,0,1,4,23,-10.0
1920688,0,6,4,11,28.0
1598181,0,22,0,11,6.0
3274662,0,4,2,8,30.0
1139744,0,4,0,10,7.0
2005859,0,4,3,4,8.0
2252768,0,9,3,12,30.0
735438,0,11,1,19,1.0
1011429,0,23,1,16,19.0
601384,0,7,6,20,27.0
283917,0,20,1,8,8.0
1036791,0,22,0,15,15.0
2911410,0,7,2,0,17.0
2795126,0,8,2,11,7.0
2018017,0,22,2,8,5.0
2911604,0,42,2,8,7.0
1124634,0,5,0,12,11.0
1998464,0,4,1,18,14.0
2859977,0,6,0,7,19.0
576731,0,5,4,15,1.0
13112,0,7,6,12,5.0
1544669,0,46,4,15,14.0
1290785,0,50,4,9,8.0
970681,0,6,5,12,26.0
2066711,0,8,5,15,30.0
1358627,0,6,0,17,7.0
103003,0,1,1,7,-10.0
144126,0,12,1,14,8.0
1673197,0,13,1,22,7.0
304385,0,6,5,9,0.0
2589095,0,9,2,14,1.0
2517170,0,57,5,19,8.0
1806317,0,19,1,10,5.0
127653,0,20,6,9,12.0
1346530,1,4,2,17,9.0
819959,0,18,3,19,4.0
452522,0,32,1,17,7.0
933160,0,27,4,16,13.0
145663,0,16,1,14,0.0
570768,0,20,5,11,1.0
3332126,0,35,3,10,1.0
2992036,0,43,2,11,1.0
2204968,0,51,2,12,0.0
304262,0,70,2,12,1.0
1189109,0,2,1,17,30.0
1135440,0,2,0,16,12.0
3282122,2,5,0,14,30.0
